Graph Root,Average Size,Standard Deviation,Name,Percentage
1207,3.6363636363636362,3.9434929141100743,Scaffold-1,0.5
1208,1.9857142857142858,3.1645356237978604,Scaffold-1,0.5
1210,1.0,0.0,Scaffold-1,0.5
1212,1.1896551724137931,0.8876718326705181,Scaffold-1,0.5
1214,1.4923076923076923,1.5724490941986498,Scaffold-1,0.5
1216,1.1911764705882353,0.46544323094137746,Scaffold-1,0.5
1217,1.2266666666666666,0.4524209153926072,Scaffold-1,0.5
1218,1.2361111111111112,0.517117023167341,Scaffold-1,0.5
1220,1.59375,1.8145684694049795,Scaffold-1,0.5
1225,2.0,1.647508942095828,Scaffold-1,0.5
1226,1.2207792207792207,0.44790085320234074,Scaffold-1,0.5
1227,1.4931506849315068,1.53770470788294,Scaffold-1,0.5
1229,1.2857142857142858,0.45471630418672376,Scaffold-1,0.5
1230,1.2857142857142858,0.45471630418672376,Scaffold-1,0.5
1231,1.3636363636363635,0.6263740875927544,Scaffold-1,0.5
1232,1.1304347826086956,0.4509155222257748,Scaffold-1,0.5
1233,1.5714285714285714,0.7417981870189158,Scaffold-1,0.5
1234,2.0,3.3634060117684275,Scaffold-1,0.5
1237,1.6623376623376624,2.6087423346690377,Scaffold-1,0.5
1238,1.6753246753246753,3.05838604857959,Scaffold-1,0.5
1241,2.391304347826087,1.6986393066425685,Scaffold-1,0.5
1242,1.537037037037037,0.905183458168563,Scaffold-1,0.5
1244,1.4090909090909092,0.5903260526902471,Scaffold-1,0.5
1245,1.0,0.0,Scaffold-1,0.5
1247,1.1587301587301588,0.5737918360978614,Scaffold-1,0.5
1249,1.3246753246753247,0.6164746642157801,Scaffold-1,0.5
1250,1.3670886075949367,0.602924819693038,Scaffold-1,0.5
1252,1.381578947368421,1.0452062668922708,Scaffold-1,0.5
1254,1.744186046511628,1.4815214710980311,Scaffold-1,0.5
1259,2.625,2.7679035970533086,Scaffold-1,0.5
1260,1.3846153846153846,0.776786073122197,Scaffold-1,0.5
1262,9.26027397260274,6.326811109301857,Scaffold-1,0.5
1266,1.5625,0.8729078331109092,Scaffold-1,0.5
1268,1.2467532467532467,0.43394894666502914,Scaffold-1,0.5
1269,1.1142857142857143,0.32045516283430914,Scaffold-1,0.5
1270,1.4444444444444444,1.4230249470757708,Scaffold-1,0.5
1271,1.236842105263158,0.42796950211065526,Scaffold-1,0.5
1274,1.3428571428571427,0.6111456166932008,Scaffold-1,0.5
1275,1.3103448275862069,0.6602731185903337,Scaffold-1,0.5
1276,1.0,0.0,Scaffold-1,0.5
1278,1.4197530864197532,0.6297657804863684,Scaffold-1,0.5
1279,1.1944444444444444,0.46387494942181934,Scaffold-1,0.5
1280,1.0,0.0,Scaffold-1,0.5
1281,1.2926829268292683,0.6798493376853576,Scaffold-1,0.5
1283,1.0,0.0,Scaffold-1,0.5
1284,1.0,0.0,Scaffold-1,0.5
1286,1.2985074626865671,0.6033975867292952,Scaffold-1,0.5
1287,1.24,0.5412697783665489,Scaffold-1,0.5
1288,1.2542372881355932,0.4768148754833202,Scaffold-1,0.5
1291,1.2857142857142858,0.5585965227138188,Scaffold-1,0.5
1292,1.375,0.6191391873668903,Scaffold-1,0.5
1293,1.273972602739726,0.5338610402998857,Scaffold-1,0.5
1296,1.3013698630136987,0.46202848357509646,Scaffold-1,0.5
1299,1.03125,0.17536809360305042,Scaffold-1,0.5
1303,2.0864197530864197,2.080850372228849,Scaffold-1,0.5
1304,1.0689655172413792,0.25560859370538297,Scaffold-1,0.5
1305,1.6081081081081081,1.7345606017960917,Scaffold-1,0.5
1307,1.4025974025974026,0.711923640563484,Scaffold-1,0.5
1309,1.0,0.0,Scaffold-1,0.5
1311,1.4189189189189189,0.9066989163127146,Scaffold-1,0.5
1312,1.0,0.0,Scaffold-1,0.5
1313,1.2083333333333333,0.786102885428411,Scaffold-1,0.5
1314,1.6515151515151516,2.026686756126661,Scaffold-1,0.5
1317,1.6081081081081081,2.459633381566078,Scaffold-1,0.5
1319,2.9420289855072466,2.3381997723928714,Scaffold-1,0.5
1323,3.9315068493150687,5.733257671795542,Scaffold-1,0.5
1324,1.353846153846154,0.8556936008067014,Scaffold-1,0.5
1326,5.478260869565218,6.170680244996523,Scaffold-1,0.5
1328,2.9384615384615387,1.9912066307025615,Scaffold-1,0.5
1335,1.7,0.9948848769417228,Scaffold-1,0.5
1337,3.25,3.2229264499769124,Scaffold-1,0.5
1338,1.4545454545454546,1.033528818263825,Scaffold-1,0.5
1339,1.4333333333333333,1.2401020552134543,Scaffold-1,0.5
1340,1.3432835820895523,0.993192568925479,Scaffold-1,0.5
1346,1.2465753424657535,0.4340001893819422,Scaffold-1,0.5
1349,6.8125,5.130867165727488,Scaffold-1,0.5
1350,1.36,0.6706189154279275,Scaffold-1,0.5
1351,1.7468354430379747,2.8214760386500553,Scaffold-1,0.5
1352,1.0,0.0,Scaffold-1,0.5
1355,1.5789473684210527,0.9968371033054076,Scaffold-1,0.5
1357,2.2413793103448274,2.2305536214420125,Scaffold-1,0.5
1359,1.704225352112676,2.722364341089157,Scaffold-1,0.5
1362,1.0,0.0,Scaffold-1,0.5
1365,1.1506849315068493,0.36021725222088496,Scaffold-1,0.5
1367,1.0,0.0,Scaffold-1,0.5
1368,1.2769230769230768,0.4843711228132666,Scaffold-1,0.5
1370,1.394736842105263,0.7132825035177586,Scaffold-1,0.5
1373,1.2318840579710144,0.5186216896235603,Scaffold-1,0.5
1380,1.2771084337349397,0.4502913152466315,Scaffold-1,0.5
1381,1.4761904761904763,1.9230760404252356,Scaffold-1,0.5
1382,1.0,0.0,Scaffold-1,0.5
1383,1.2191780821917808,0.44865773091850053,Scaffold-1,0.5
1384,1.8604651162790697,3.8395274718495616,Scaffold-1,0.5
1386,1.3466666666666667,0.557342471583344,Scaffold-1,0.5
1387,1.0,0.0,Scaffold-1,0.5
1388,1.4285714285714286,0.5070925528371101,Scaffold-1,0.5
1391,9.486842105263158,7.117103195453669,Scaffold-1,0.5
1395,1.2266666666666666,0.4214945523463591,Scaffold-1,0.5
1396,1.2597402597402598,0.5477849511440888,Scaffold-1,0.5
1397,1.8,1.1547005383792517,Scaffold-1,0.5
1398,1.1147540983606556,0.5195626576181711,Scaffold-1,0.5
1402,1.0727272727272728,0.2620817977022989,Scaffold-1,0.5
1403,1.0,0.0,Scaffold-1,0.5
1404,1.0,0.0,Scaffold-1,0.5
1406,1.2077922077922079,0.4394273288120614,Scaffold-1,0.5
1407,1.2375,0.48375509024895247,Scaffold-1,0.5
1408,1.2027027027027026,0.43729334781973284,Scaffold-1,0.5
1410,1.0,0.0,Scaffold-1,0.5
1412,1.3125,0.4664368029425214,Scaffold-1,0.5
1413,1.5,0.7310832774866962,Scaffold-1,0.5
1417,1.1692307692307693,0.6267283793945041,Scaffold-1,0.5
1418,1.0793650793650793,0.27247890131917835,Scaffold-1,0.5
1419,1.294871794871795,0.5608197700855547,Scaffold-1,0.5
1420,1.3,0.9859776360213134,Scaffold-1,0.5
1421,1.0,0.0,Scaffold-1,0.5
1422,1.0,0.0,Scaffold-1,0.5
1425,7.531914893617022,5.8192000938041195,Scaffold-1,0.5
1428,1.2465753424657535,0.6187088239454858,Scaffold-1,0.5
1430,1.0,0.0,Scaffold-1,0.5
1435,1.1851851851851851,0.39584739066356966,Scaffold-1,0.5
1439,1.0,0.0,Scaffold-1,0.5
1440,2.25,1.996707816698066,Scaffold-1,0.5
1442,1.4428571428571428,0.6286796443643577,Scaffold-1,0.5
1443,1.2533333333333334,0.49574768357075133,Scaffold-1,0.5
1444,1.0,0.0,Scaffold-1,0.5
1445,1.2857142857142858,0.48582388241058805,Scaffold-1,0.5
1447,1.7857142857142858,1.5386993919591088,Scaffold-1,0.5
1448,1.6470588235294117,2.216515548438718,Scaffold-1,0.5
1449,1.3076923076923077,0.6596181879285575,Scaffold-1,0.5
1450,1.2394366197183098,0.5200216680209275,Scaffold-1,0.5
1451,1.2916666666666667,0.4875203137696194,Scaffold-1,0.5
1452,1.5476190476190477,1.1935268693753913,Scaffold-1,0.5
1458,2.3157894736842106,4.109210877417672,Scaffold-1,0.5
1459,1.064516129032258,0.2476756036706531,Scaffold-1,0.5
1461,1.35,0.6384316225790048,Scaffold-1,0.5
1462,1.513157894736842,1.0892617812400174,Scaffold-1,0.5
1465,1.0,0.0,Scaffold-1,0.5
1466,1.7222222222222223,1.127493605332358,Scaffold-1,0.5
1469,1.1666666666666667,0.38924947208076155,Scaffold-1,0.5
1472,1.2,0.43495883620084,Scaffold-1,0.5
1473,1.1805555555555556,0.38734883971773154,Scaffold-1,0.5
1475,1.355263157894737,0.5820411753686859,Scaffold-1,0.5
1478,1.1343283582089552,0.3435784233206534,Scaffold-1,0.5
1480,1.4411764705882353,0.7463517925331651,Scaffold-1,0.5
1484,1.1388888888888888,0.4244510927759878,Scaffold-1,0.5
1485,1.1935483870967742,0.8461815810522645,Scaffold-1,0.5
1486,1.1451612903225807,0.568194557811122,Scaffold-1,0.5
1491,1.2727272727272727,0.5290598323631229,Scaffold-1,0.5
1496,1.4050632911392404,1.1038276916557008,Scaffold-1,0.5
1497,1.4533333333333334,0.7031460832674917,Scaffold-1,0.5
1498,1.1830985915492958,0.3895000148516255,Scaffold-1,0.5
1501,2.238095238095238,2.5671922776598155,Scaffold-1,0.5
1503,1.2727272727272727,0.7347517539006898,Scaffold-1,0.5
1506,1.0,0.0,Scaffold-1,0.5
1507,1.2222222222222223,0.4510464272103455,Scaffold-1,0.5
1511,1.0,0.0,Scaffold-1,0.5
1512,1.0,0.0,Scaffold-1,0.5
1515,1.103448275862069,0.3598077055831006,Scaffold-1,0.5
1518,1.0757575757575757,0.2666375275454884,Scaffold-1,0.5
1522,1.0,0.0,Scaffold-1,0.5
1523,1.2278481012658229,0.42212427045585404,Scaffold-1,0.5
1526,1.1875,0.5439056290693574,Scaffold-1,0.5
1527,1.0,0.0,Scaffold-1,0.5
1536,1.5789473684210527,1.1060418580459082,Scaffold-1,0.5
1538,1.4736842105263157,0.611775290321498,Scaffold-1,0.5
1539,1.0,0.0,Scaffold-1,0.5
1541,1.5151515151515151,0.7283791118203009,Scaffold-1,0.5
1542,2.411764705882353,2.1741800347554965,Scaffold-1,0.5
1545,1.1594202898550725,0.40667910480887753,Scaffold-1,0.5
1546,1.5185185185185186,0.726483157256779,Scaffold-1,0.5
1549,1.2380952380952381,0.5597892954492246,Scaffold-1,0.5
1550,1.3205128205128205,0.4965750160718385,Scaffold-1,0.5
1551,1.2686567164179106,0.5924292452891764,Scaffold-1,0.5
1552,1.3194444444444444,0.8192471447579497,Scaffold-1,0.5
1554,1.2987012987012987,0.5863566155985502,Scaffold-1,0.5
1560,1.3246753246753247,0.5947480324862577,Scaffold-1,0.5
1562,1.3076923076923077,0.6096132967942642,Scaffold-1,0.5
1563,1.6842105263157894,1.0568628408301077,Scaffold-1,0.5
1568,1.1830985915492958,0.3895000148516255,Scaffold-1,0.5
1569,1.5714285714285714,0.9166984970282114,Scaffold-1,0.5
1570,1.0,0.0,Scaffold-1,0.5
1576,1.0344827586206897,0.1856953381770519,Scaffold-1,0.5
1577,1.1466666666666667,0.3561556497471953,Scaffold-1,0.5
1579,1.0,0.0,Scaffold-1,0.5
1580,1.3333333333333333,0.48304589153964794,Scaffold-1,0.5
1581,1.382716049382716,0.7675920341328443,Scaffold-1,0.5
1583,1.3013698630136987,0.6807865448396458,Scaffold-1,0.5
1584,1.3924050632911393,0.6682875459535355,Scaffold-1,0.5
1586,1.205128205128205,0.4930418269175985,Scaffold-1,0.5
1587,1.0,0.0,Scaffold-1,0.5
1589,1.4166666666666667,0.6660795536803287,Scaffold-1,0.5
1590,1.1891891891891893,0.45857658495074405,Scaffold-1,0.5
1592,1.2439024390243902,0.4320772567451877,Scaffold-1,0.5
1593,1.0,0.0,Scaffold-1,0.5
1594,1.0,0.0,Scaffold-1,0.5
1595,1.0,0.0,Scaffold-1,0.5
1596,1.2638888888888888,0.44383271672803104,Scaffold-1,0.5
1597,1.064516129032258,0.2476756036706531,Scaffold-1,0.5
1598,1.0,0.0,Scaffold-1,0.5
1599,1.0,0.0,Scaffold-1,0.5
1600,1.0303030303030303,0.1727334068350122,Scaffold-1,0.5
1601,1.0689655172413792,0.25788071477756375,Scaffold-1,0.5
1607,1.2608695652173914,0.44897775854487953,Scaffold-1,0.5
1609,1.2375,0.5092498827078653,Scaffold-1,0.5
1610,1.0,0.0,Scaffold-1,0.5
1611,1.2777777777777777,0.5096870683745386,Scaffold-1,0.5
1612,1.2876712328767124,0.8894357146027806,Scaffold-1,0.5
1614,1.2266666666666666,0.5345706368346149,Scaffold-1,0.5
1616,1.2857142857142858,1.5905828859417204,Scaffold-1,0.5
1619,1.3333333333333333,0.48507125007266594,Scaffold-1,0.5
1624,1.0,0.0,Scaffold-1,0.5
1625,1.619047619047619,1.413392061541432,Scaffold-1,0.5
1627,1.736842105263158,1.4081655792980357,Scaffold-1,0.5
1629,1.0,0.0,Scaffold-1,0.5
1630,1.25,0.550288016777079,Scaffold-1,0.5
1631,1.5185185185185186,0.8959786703810408,Scaffold-1,0.5
1632,1.353658536585366,0.6358031999949024,Scaffold-1,0.5
1633,1.3333333333333333,0.5857791861290061,Scaffold-1,0.5
1634,1.170731707317073,0.3809487514345102,Scaffold-1,0.5
1635,1.0,0.0,Scaffold-1,0.5
1636,1.0,0.0,Scaffold-1,0.5
1637,1.4189189189189189,0.49674989591264757,Scaffold-1,0.5
1638,1.267605633802817,0.4458618132776515,Scaffold-1,0.5
1639,1.0,0.0,Scaffold-1,0.5
1640,1.0,0.0,Scaffold-1,0.5
1641,1.0,0.0,Scaffold-1,0.5
1642,1.0,0.0,Scaffold-1,0.5
1643,1.1973684210526316,0.4326580433276843,Scaffold-1,0.5
1646,1.1756756756756757,0.38314159577618395,Scaffold-1,0.5
1653,1.0,0.0,Scaffold-1,0.5
1654,1.0,0.0,Scaffold-1,0.5
1655,1.0,0.0,Scaffold-1,0.5
5,2.869565217391304,1.9619570235657153,Scaffold-1,0.5
7,1.0,0.0,Scaffold-1,0.5
12,1.2328767123287672,0.42558939344309715,Scaffold-1,0.5
13,1.0,0.0,Scaffold-1,0.5
32,1.0,0.0,Scaffold-1,0.5
38,1.0,0.0,Scaffold-1,0.5
41,1.2266666666666666,0.4214945523463591,Scaffold-1,0.5
74,1.0,0.0,Scaffold-1,0.5
80,1.2432432432432432,0.4319693929673376,Scaffold-1,0.5
84,1.0,0.0,Scaffold-1,0.5
99,1.2278481012658229,0.4221242704558541,Scaffold-1,0.5
106,1.3,0.4611488131266319,Scaffold-1,0.5
111,3.0303030303030303,3.0050462609256168,Scaffold-1,0.5
132,1.2394366197183098,0.42977697646219004,Scaffold-1,0.5
141,5.672727272727273,4.7960421393082235,Scaffold-1,0.5
144,3.735294117647059,4.017453011393192,Scaffold-1,0.5
154,6.109589041095891,5.242883122851227,Scaffold-1,0.5
157,2.0277777777777777,2.0768948128136056,Scaffold-1,0.5
160,2.212121212121212,1.672527573718438,Scaffold-1,0.5
172,1.0,0.0,Scaffold-1,0.5
174,1.2435897435897436,0.4320262568949793,Scaffold-1,0.5
192,1.0,0.0,Scaffold-1,0.5
203,5.622641509433962,5.626948944739536,Scaffold-1,0.5
204,1.2266666666666666,0.4214945523463591,Scaffold-1,0.5
207,1.2432432432432432,0.4319693929673376,Scaffold-1,0.5
216,5.882352941176471,5.402395982611898,Scaffold-1,0.5
222,3.3055555555555554,3.755525030400976,Scaffold-1,0.5
224,1.0,0.0,Scaffold-1,0.5
233,1.2054794520547945,0.40684777762112845,Scaffold-1,0.5
234,1.0,0.0,Scaffold-1,0.5
235,3.25,3.074687578227047,Scaffold-1,0.5
237,1.0,0.0,Scaffold-1,0.5
301,1.8387096774193548,1.1574907974738111,Scaffold-1,0.5
309,1.1714285714285715,0.6363717027802058,Scaffold-1,0.5
310,1.2253521126760563,0.6802768994753231,Scaffold-1,0.5
317,1.96,1.171893055416463,Scaffold-1,0.5
326,1.032258064516129,0.17960530202677494,Scaffold-1,0.5
329,1.0,0.0,Scaffold-1,0.5
332,1.2714285714285714,0.5362626592925829,Scaffold-1,0.5
340,1.4285714285714286,1.5656774111206886,Scaffold-1,0.5
342,1.1764705882352942,0.6215334063760691,Scaffold-1,0.5
347,2.0416666666666665,1.7062332443303205,Scaffold-1,0.5
358,3.5714285714285716,5.547471143703729,Scaffold-1,0.5
367,1.4,0.6454972243679029,Scaffold-1,0.5
370,1.075,0.4743416490252569,Scaffold-1,0.5
378,1.1333333333333333,0.4045199174779453,Scaffold-1,0.5
379,1.5,1.6272330269336541,Scaffold-1,0.5
385,1.5,0.9128709291752769,Scaffold-1,0.5
386,1.8148148148148149,0.9622504486493763,Scaffold-1,0.5
390,4.84375,4.614908344946632,Scaffold-1,0.5
392,1.2705882352941176,0.4973318163703482,Scaffold-1,0.5
394,1.3478260869565217,0.6472807211834832,Scaffold-1,0.5
396,1.3157894736842106,0.5935323931803437,Scaffold-1,0.5
398,1.0,0.0,Scaffold-1,0.5
399,2.388888888888889,2.404380533866049,Scaffold-1,0.5
407,1.825,2.6300775069012117,Scaffold-1,0.5
408,1.3157894736842106,0.8089119538462709,Scaffold-1,0.5
409,1.1875,0.6393200753379786,Scaffold-1,0.5
410,1.1896551724137931,0.5760390018388021,Scaffold-1,0.5
412,1.3125,0.5866392158901867,Scaffold-1,0.5
416,1.2285714285714286,0.7702449681266147,Scaffold-1,0.5
423,2.238095238095238,1.6094956323259129,Scaffold-1,0.5
431,1.1911764705882353,0.43218821705420396,Scaffold-1,0.5
437,1.05,0.28671133537149956,Scaffold-1,0.5
440,1.4230769230769231,0.6433087546786177,Scaffold-1,0.5
445,2.8933333333333335,4.692067294433818,Scaffold-1,0.5
457,2.0,1.5442199922988256,Scaffold-1,0.5
458,2.44,2.180978373727412,Scaffold-1,0.5
459,1.1666666666666667,0.6595144802000151,Scaffold-1,0.5
463,1.3013698630136987,1.2097397735193725,Scaffold-1,0.5
464,1.8928571428571428,1.1968874978625528,Scaffold-1,0.5
474,6.068181818181818,5.004173733681819,Scaffold-1,0.5
481,1.4492753623188406,1.7866846711820752,Scaffold-1,0.5
482,1.90625,4.207773418668969,Scaffold-1,0.5
489,3.925925925925926,3.7306003427570364,Scaffold-1,0.5
493,1.3157894736842106,0.6710382982072027,Scaffold-1,0.5
506,1.2317073170731707,0.47916543929774863,Scaffold-1,0.5
508,2.28,1.837570860311696,Scaffold-1,0.5
510,2.4285714285714284,2.5302403842552983,Scaffold-1,0.5
511,1.2352941176470589,0.427336319675891,Scaffold-1,0.5
512,1.2894736842105263,0.5370484639504883,Scaffold-1,0.5
520,1.1666666666666667,0.6422066478409216,Scaffold-1,0.5
524,1.08,0.4,Scaffold-1,0.5
527,1.0923076923076922,0.42290206176626033,Scaffold-1,0.5
529,1.2318840579710144,0.42512723134415836,Scaffold-1,0.5
540,1.75,1.1131623577819225,Scaffold-1,0.5
546,1.3943661971830985,0.6431812283916034,Scaffold-1,0.5
554,1.7619047619047619,1.3380867649282653,Scaffold-1,0.5
556,1.1830985915492958,0.3895000148516255,Scaffold-1,0.5
561,1.2361111111111112,0.4594257148663298,Scaffold-1,0.5
563,1.1071428571428572,0.3657406646330618,Scaffold-1,0.5
575,1.1818181818181819,0.6030226891555273,Scaffold-1,0.5
579,1.2105263157894737,0.49841855165270377,Scaffold-1,0.5
591,2.0416666666666665,1.1601786469133206,Scaffold-1,0.5
593,1.0256410256410255,0.16012815380508716,Scaffold-1,0.5
606,1.5512820512820513,1.9846648177701038,Scaffold-1,0.5
613,1.9230769230769231,1.3541957590563316,Scaffold-1,0.5
614,1.394736842105263,0.7547855855987156,Scaffold-1,0.5
615,1.027027027027027,0.1643989873053573,Scaffold-1,0.5
629,1.661764705882353,2.2099523471437528,Scaffold-1,0.5
632,2.0,0.9534625892455924,Scaffold-1,0.5
633,1.0,0.0,Scaffold-1,0.5
640,1.0576923076923077,0.2354354778987094,Scaffold-1,0.5
641,1.3466666666666667,0.557342471583344,Scaffold-1,0.5
647,3.107142857142857,3.6141623250995956,Scaffold-1,0.5
655,1.379746835443038,0.9101112564893235,Scaffold-1,0.5
658,1.4285714285714286,0.9912509254535622,Scaffold-1,0.5
661,1.3125,0.704154339142587,Scaffold-1,0.5
664,1.4375,1.2187585242473309,Scaffold-1,0.5
672,1.2388059701492538,0.42957174723720287,Scaffold-1,0.5
675,1.196969696969697,0.587555482674994,Scaffold-1,0.5
677,1.1475409836065573,0.5110794319793643,Scaffold-1,0.5
681,1.6734693877551021,1.3289681947228964,Scaffold-1,0.5
682,1.3255813953488371,0.8652258233316383,Scaffold-1,0.5
686,1.1228070175438596,0.4656092567270057,Scaffold-1,0.5
690,2.764705882352941,2.385618676693372,Scaffold-1,0.5
699,2.2222222222222223,1.7675358572136373,Scaffold-1,0.5
700,8.542857142857143,6.5733006605128725,Scaffold-1,0.5
701,3.3194444444444446,2.6844696220668407,Scaffold-1,0.5
712,5.363636363636363,4.99393571638582,Scaffold-1,0.5
716,1.0392156862745099,0.19603921176392136,Scaffold-1,0.5
724,1.0666666666666667,0.2515488742932317,Scaffold-1,0.5
730,1.1428571428571428,0.36313651960128146,Scaffold-1,0.5
734,1.2222222222222223,0.4510464272103455,Scaffold-1,0.5
739,1.0961538461538463,0.357530494222021,Scaffold-1,0.5
751,1.619047619047619,0.9734572654303053,Scaffold-1,0.5
766,1.3157894736842106,0.8089119538462708,Scaffold-1,0.5
767,1.0303030303030303,0.17407765595569785,Scaffold-1,0.5
773,1.2602739726027397,0.4418206417224695,Scaffold-1,0.5
776,1.9230769230769231,0.9766504768063925,Scaffold-1,0.5
778,1.0,0.0,Scaffold-1,0.5
782,1.3544303797468353,0.5999567224465681,Scaffold-1,0.5
784,1.4852941176470589,1.8567556929355196,Scaffold-1,0.5
806,1.2763157894736843,0.5561458851902396,Scaffold-1,0.5
813,2.4761904761904763,2.9600514796038198,Scaffold-1,0.5
817,1.8333333333333333,1.8599326852055522,Scaffold-1,0.5
821,1.4081632653061225,0.9335944726998882,Scaffold-1,0.5
829,1.7619047619047619,1.4450845837261956,Scaffold-1,0.5
839,1.098360655737705,0.3960184352942375,Scaffold-1,0.5
842,1.35,1.0012812305062464,Scaffold-1,0.5
845,1.391304347826087,0.6234956319566751,Scaffold-1,0.5
847,1.4938271604938271,0.9099925382952798,Scaffold-1,0.5
853,1.25,0.9203341378940229,Scaffold-1,0.5
868,1.0185185185185186,0.13608276348795434,Scaffold-1,0.5
874,2.25,2.019547332590011,Scaffold-1,0.5
875,1.106060606060606,0.3102747109746398,Scaffold-1,0.5
887,1.2105263157894737,0.41885390829169555,Scaffold-1,0.5
903,1.2876712328767124,0.4558097816826945,Scaffold-1,0.5
909,1.2236842105263157,0.41948171864897976,Scaffold-1,0.5
917,1.2,0.5606119105813882,Scaffold-1,0.5
918,1.3766233766233766,0.48771651167674523,Scaffold-1,0.5
919,1.3380281690140845,0.4764050489066446,Scaffold-1,0.5
920,1.3376623376623376,0.6611471213450788,Scaffold-1,0.5
923,1.425531914893617,0.6834910657812399,Scaffold-1,0.5
930,1.1666666666666667,0.6969320524371697,Scaffold-1,0.5
938,1.0666666666666667,0.3117292755628477,Scaffold-1,0.5
940,1.0,0.0,Scaffold-1,0.5
941,1.3333333333333333,0.6224045206996712,Scaffold-1,0.5
956,1.4,0.7778998683173852,Scaffold-1,0.5
957,1.0,0.0,Scaffold-1,0.5
958,1.0,0.0,Scaffold-1,0.5
960,2.2,2.7838821814150108,Scaffold-1,0.5
968,1.5714285714285714,0.7559289460184545,Scaffold-1,0.5
974,1.7352941176470589,1.2137800591892922,Scaffold-1,0.5
975,1.1375,0.34654716375821165,Scaffold-1,0.5
979,1.558139534883721,1.2402443227309874,Scaffold-1,0.5
981,1.4615384615384615,0.9674179220468452,Scaffold-1,0.5
992,1.1785714285714286,0.6118321864193026,Scaffold-1,0.5
994,10.012195121951219,6.39153356361294,Scaffold-1,0.5
1007,1.4266666666666667,1.3771625091384738,Scaffold-1,0.5
1027,1.1166666666666667,0.3724252474950529,Scaffold-1,0.5
1034,1.2058823529411764,0.44247686605896813,Scaffold-1,0.5
1035,2.5,1.9940387348771529,Scaffold-1,0.5
1040,5.675675675675675,4.054789517392873,Scaffold-1,0.5
1044,1.1842105263157894,0.6472614374586614,Scaffold-1,0.5
1046,1.5857142857142856,1.7814898271224526,Scaffold-1,0.5
1049,2.3333333333333335,2.081665999466132,Scaffold-1,0.5
1064,3.8620689655172415,3.8888497925941556,Scaffold-1,0.5
1075,1.2941176470588236,0.4590328421057632,Scaffold-1,0.5
1080,1.1896551724137931,0.6611233542495534,Scaffold-1,0.5
1081,1.5,1.1102063499795358,Scaffold-1,0.5
1082,2.4430379746835444,2.840850520183456,Scaffold-1,0.5
1087,2.5238095238095237,2.254946813910612,Scaffold-1,0.5
1088,1.5862068965517242,1.4520242367937435,Scaffold-1,0.5
1090,3.807017543859649,3.938992785015098,Scaffold-1,0.5
1091,1.4305555555555556,1.3822454571863718,Scaffold-1,0.5
1096,3.3684210526315788,2.9558149646524154,Scaffold-1,0.5
1099,2.090909090909091,1.5484596451723478,Scaffold-1,0.5
1100,1.6419753086419753,1.8594934926970612,Scaffold-1,0.5
1101,1.36,0.9073771725877466,Scaffold-1,0.5
1102,3.106060606060606,2.287953656596203,Scaffold-1,0.5
1104,1.352112676056338,0.6117560566410618,Scaffold-1,0.5
1105,1.205128205128205,0.43719811429395616,Scaffold-1,0.5
1111,1.0,0.0,Scaffold-1,0.5
1119,2.0588235294117645,1.0289915108550531,Scaffold-1,0.5
1124,1.492537313432836,1.541085158093382,Scaffold-1,0.5
1133,1.3972602739726028,1.1988388598440352,Scaffold-1,0.5
1143,1.2222222222222223,0.45104642721034555,Scaffold-1,0.5
1144,1.0,0.0,Scaffold-1,0.5
1149,1.09375,0.6354288640515485,Scaffold-1,0.5
1150,1.379746835443038,1.0165779381418725,Scaffold-1,0.5
1153,1.4430379746835442,0.6933167301335121,Scaffold-1,0.5
1163,1.1228070175438596,0.502500015586229,Scaffold-1,0.5
1173,1.1774193548387097,0.38514181115689883,Scaffold-1,0.5
1177,1.75,2.576443226910412,Scaffold-1,0.5
1179,1.373134328358209,0.7351730551893452,Scaffold-1,0.5
1180,1.8571428571428572,1.9520940695710307,Scaffold-1,0.5
1187,1.4473684210526316,0.7951667654786407,Scaffold-1,0.5
1190,1.2777777777777777,0.4510464272103455,Scaffold-1,0.5
1193,6.454545454545454,5.3022792179271905,Scaffold-1,0.5
1198,3.215686274509804,2.948312910735196,Scaffold-1,0.5
1199,1.6774193548387097,1.535949147903744,Scaffold-1,0.5
1203,1.2876712328767124,0.6341979198342345,Scaffold-1,0.5
1204,1.2682926829268293,0.6717287489717274,Scaffold-1,0.5
1209,1.0,0.0,Scaffold-1,0.5
1222,1.4375,1.1468040697817936,Scaffold-1,0.5
1246,1.2972972972972974,1.2019359922981072,Scaffold-1,0.5
1253,2.375,1.438976085247091,Scaffold-1,0.5
1255,1.0740740740740742,0.2668802563418119,Scaffold-1,0.5
1256,6.487179487179487,4.935754594214038,Scaffold-1,0.5
1263,1.3866666666666667,0.634446627008547,Scaffold-1,0.5
1265,1.03125,0.17536809360305042,Scaffold-1,0.5
1282,1.3717948717948718,0.8843366338964378,Scaffold-1,0.5
1285,1.523076923076923,1.7775306986421877,Scaffold-1,0.5
1289,1.4285714285714286,1.3516906706687488,Scaffold-1,0.5
1290,1.35,0.8127277008872491,Scaffold-1,0.5
1295,3.2162162162162162,2.9451950995093985,Scaffold-1,0.5
1297,1.2337662337662338,0.5825557099202006,Scaffold-1,0.5
1300,1.2222222222222223,0.41865721708183945,Scaffold-1,0.5
1306,1.123076923076923,0.3753203759661665,Scaffold-1,0.5
